"339", -0.140834003686905, 53.8851394653321
"302", -2.6841669082641, 56.0618057250978
"51", -5.57472181320179, 56.0159721374512
"338", -0.193611994385662, 53.9704170227053
"301", -2.78527903556818, 56.067081451416
"72", -5.24416494369507, 56.6751403808596
"323", -1.25194501876831, 54.7304153442383
"171", -4.72361087799072, 58.4804153442385
"5", -4.68694400787354, 55.9370841979983
"377", 0.974166989326477, 52.9640274047852
"177", -4.28638792037958, 58.5412483215335
"646", -3.155277967453, 53.3454170227052
"64", -5.15805482864374, 56.4948234558106
"264", -2.38194489479065, 56.7734718322754
"334", -0.300834000110626, 54.2270851135256
"79", -5.12472295761103, 56.8345832824706
"467", -1.9458349943161, 50.6448593139651
"205", -4.27972221374512, 57.8606948852539
"196", -3.46805596351624, 58.2076377868653
"40", -5.70138978958124, 55.3020820617676
"215", -4.02583312988281, 57.693748474121
"424", 1.21361005306244, 51.3806953430177
"188", -3.19527697563171, 58.656806945801
"413", 0.685276985168571, 51.5354156494141
"726", -4.80305480957031, 55.639862060547
"630", -4.47527885437006, 52.9668045043947
"281", -2.61527800559992, 56.2901382446288
"418", 0.605832993984279, 51.4140281677247
"582", -4.61361122131348, 51.7376403808597
"383", 1.55083394050598, 52.8170814514161
"337", -0.204166993498802, 54.0698623657229
"639", -3.69527888298029, 53.2929153442384
"482", -3.28250002861012, 50.6545829772949
"648", -3.00305509567261, 53.380973815918
"498", -4.24638891220087, 50.3856925964357
"658", -3.04416608810425, 53.7565269470215
"99", -6.20805501937866, 56.695972442627
"76", -5.22861003875727, 56.8545837402344
"195", -3.38694596290588, 58.2662506103518
"258", -2.05305600166315, 57.2259712219238
"229", -4.16305494308472, 57.4918060302736
"568", -3.78027892112726, 51.5601387023927
"86", -5.73194408416742, 56.5168037414552
"671", -3.27694511413574, 54.1923599243165
"54", -5.54916620254517, 56.1398620605469
"327", -0.892499983310699, 54.5715293884277
"136", -5.68861103057856, 57.5593070983887
"344", 0.052499998360986, 53.6448593139648
"235", -3.59250092506403, 57.631805419922
"154", -5.33638811111445, 58.0065269470215
"203", -4.07694482803339, 57.8662490844729
"210", -3.98361206054682, 57.8376388549807
"441", 0.229720994830132, 50.7354164123536
"547", -3.45416593551636, 51.2090263366702
"180", -3.98694396018976, 58.5698623657227
"231", -3.99138808250427, 57.596248626709
"346", -0.144721999764329, 53.6579170227051
"168", -4.84638786315918, 58.6004180908205
"153", -5.24527788162231, 57.9648628234864
"617", -4.07416677474964, 52.7370834350587
"578", -4.37472295761108, 51.7229156494141
"226", -4.26138782501221, 57.502082824707
